"","outcome.sure","outcome.x","p.x","outcome.y","w.p","choose.sure"
"1",65,120,0.9,10,0.5,TRUE
"2",42.62,120,0.93,10,0.296545454545455,FALSE
"3",37.5,120,0.1,10,0.25,TRUE
"4",37.5,120,0.5,10,0.25,FALSE
"5",34.26,120,0.26,10,0.220545454545455,TRUE
"6",56.21,120,0.93,10,0.420090909090909,TRUE
"7",22.77,120,0.08,10,0.116090909090909,TRUE
"8",47.22,120,0.85,10,0.338363636363636,FALSE
"9",33.63,120,0.34,10,0.214818181818182,TRUE
