"","outcome.sure","outcome.x","p.x","outcome.y","w.p","choose.sure"
"1",65,120,0.9,10,0.5,TRUE
"2",42.62,120,0.93,10,0.296545454545455,TRUE
"3",25.24,120,0.9,10,0.138545454545455,TRUE
"4",21.19,120,0.93,10,0.101727272727273,TRUE
