"","outcome.sure","outcome.x","p.x","outcome.y","w.p","choose.sure"
"1",65,120,0.9,10,0.5,TRUE
"2",42.62,120,0.93,10,0.296545454545455,TRUE
"3",25.24,120,0.9,10,0.138545454545455,FALSE
"4",25.24,120,0.1,10,0.138545454545455,FALSE
"5",31.44,120,0.07,10,0.194909090909091,TRUE
"6",32.86,120,0.9,10,0.207818181818182,FALSE
"7",32.86,120,0.5,10,0.207818181818182,FALSE
