"","outcome.sure","outcome.x","p.x","outcome.y","w.p","choose.sure"
"1",65,120,0.9,10,0.5,FALSE
"2",65,120,0.1,10,0.5,FALSE
"3",87.38,120,0.07,10,0.703454545454545,FALSE
"4",104.76,120,0.9,10,0.861454545454545,TRUE
"5",98.56,120,0.93,10,0.805090909090909,TRUE
